,PROVINCIA,MUNICIPIO,ESTACION,PARAMETRO,TECNICA,AÑO,MES,DIA,FECHA,VALOR_MEDIO,VALOR,TECNICA_hh,TECNICA_dd,VALOR_FINAL,CONTAMINANTE
3081,29,32,1,9,M,2012,5,30,2012-05-30,,,,M,,PM25
3082,29,32,1,9,M,2012,5,31,2012-05-31,,,,M,,PM25
3083,29,32,1,9,M,2012,6,1,2012-06-01,,9.0,,M,9.0,PM25
3084,29,32,1,9,M,2012,6,2,2012-06-02,,17.0,,M,17.0,PM25
3085,29,32,1,9,M,2012,6,3,2012-06-03,,8.0,,M,8.0,PM25
3086,29,32,1,9,M,2012,6,4,2012-06-04,,6.0,,M,6.0,PM25
3087,29,32,1,9,M,2012,6,5,2012-06-05,,12.0,,M,12.0,PM25
3088,29,32,1,9,M,2012,6,6,2012-06-06,,9.0,,M,9.0,PM25
3089,29,32,1,9,M,2012,6,7,2012-06-07,,9.0,,M,9.0,PM25
3090,29,32,1,9,M,2012,6,8,2012-06-08,,2.0,,M,2.0,PM25
3091,29,32,1,9,M,2012,6,9,2012-06-09,,,,M,,PM25
3092,29,32,1,9,M,2012,6,10,2012-06-10,,,,M,,PM25
3093,29,32,1,9,M,2012,6,11,2012-06-11,,,,M,,PM25
3094,29,32,1,9,M,2012,6,12,2012-06-12,,,,M,,PM25
3095,29,32,1,9,M,2012,6,13,2012-06-13,,,,M,,PM25
3096,29,32,1,9,M,2012,6,14,2012-06-14,,,,M,,PM25
3097,29,32,1,9,M,2012,6,15,2012-06-15,,,,M,,PM25
3098,29,32,1,9,M,2012,6,16,2012-06-16,,,,M,,PM25
3099,29,32,1,9,M,2012,6,17,2012-06-17,,,,M,,PM25
3100,29,32,1,9,M,2012,6,18,2012-06-18,,,,M,,PM25
3101,29,32,1,9,M,2012,6,19,2012-06-19,,,,M,,PM25
3102,29,32,1,9,M,2012,6,20,2012-06-20,,,,M,,PM25
3103,29,32,1,9,M,2012,6,21,2012-06-21,,,,M,,PM25
3104,29,32,1,9,M,2012,6,22,2012-06-22,,,,M,,PM25
3105,29,32,1,9,M,2012,6,23,2012-06-23,,,,M,,PM25
3106,29,32,1,9,M,2012,6,24,2012-06-24,,,,M,,PM25
3107,29,32,1,9,M,2012,6,25,2012-06-25,,,,M,,PM25
3108,29,32,1,9,M,2012,6,26,2012-06-26,,,,M,,PM25
3109,29,32,1,9,M,2012,6,27,2012-06-27,,19.0,,M,19.0,PM25
3110,29,32,1,9,M,2012,6,28,2012-06-28,,42.0,,M,42.0,PM25
3111,29,32,1,9,M,2012,6,29,2012-06-29,,,,M,,PM25
3112,29,32,1,9,M,2012,6,30,2012-06-30,,,,M,,PM25
3113,29,32,1,9,M,2012,7,1,2012-07-01,,,,M,,PM25
3114,29,32,1,9,M,2012,7,2,2012-07-02,,,,M,,PM25
3115,29,32,1,9,M,2012,7,3,2012-07-03,,10.0,,M,10.0,PM25
3116,29,32,1,9,M,2012,7,4,2012-07-04,,15.0,,M,15.0,PM25
3117,29,32,1,9,M,2012,7,5,2012-07-05,,9.0,,M,9.0,PM25
3118,29,32,1,9,M,2012,7,6,2012-07-06,,12.0,,M,12.0,PM25
3119,29,32,1,9,M,2012,7,7,2012-07-07,,15.0,,M,15.0,PM25
3120,29,32,1,9,M,2012,7,8,2012-07-08,,9.0,,M,9.0,PM25
3121,29,32,1,9,M,2012,7,9,2012-07-09,,10.0,,M,10.0,PM25
3122,29,32,1,9,M,2012,7,10,2012-07-10,,13.0,,M,13.0,PM25
3123,29,32,1,9,M,2012,7,11,2012-07-11,,11.0,,M,11.0,PM25
3124,29,32,1,9,M,2012,7,12,2012-07-12,,14.0,,M,14.0,PM25
3125,29,32,1,9,M,2012,7,13,2012-07-13,,19.0,,M,19.0,PM25
3126,29,32,1,9,M,2012,7,14,2012-07-14,,13.0,,M,13.0,PM25
3127,29,32,1,9,M,2012,7,15,2012-07-15,,14.0,,M,14.0,PM25
3128,29,32,1,9,M,2012,7,16,2012-07-16,,7.0,,M,7.0,PM25
3129,29,32,1,9,M,2012,7,17,2012-07-17,,9.0,,M,9.0,PM25
3130,29,32,1,9,M,2012,7,18,2012-07-18,,,,M,,PM25
3131,29,32,1,9,M,2012,7,19,2012-07-19,,,,M,,PM25
3132,29,32,1,9,M,2012,7,20,2012-07-20,,,,M,,PM25
3133,29,32,1,9,M,2012,7,21,2012-07-21,,,,M,,PM25
3134,29,32,1,9,M,2012,7,22,2012-07-22,,,,M,,PM25
3135,29,32,1,9,M,2012,7,23,2012-07-23,,,,M,,PM25
3136,29,32,1,9,M,2012,7,24,2012-07-24,,,,M,,PM25
3137,29,32,1,9,M,2012,7,25,2012-07-25,,,,M,,PM25
3138,29,32,1,9,M,2012,7,26,2012-07-26,,,,M,,PM25
3139,29,32,1,9,M,2012,7,27,2012-07-27,,,,M,,PM25
3140,29,32,1,9,M,2012,7,28,2012-07-28,,,,M,,PM25
3141,29,32,1,9,M,2012,7,29,2012-07-29,,,,M,,PM25
3142,29,32,1,9,M,2012,7,30,2012-07-30,,,,M,,PM25
3143,29,32,1,9,M,2012,7,31,2012-07-31,,,,M,,PM25
3144,29,32,1,9,M,2012,8,1,2012-08-01,,14.0,,M,14.0,PM25
3145,29,32,1,9,M,2012,8,2,2012-08-02,,13.0,,M,13.0,PM25
3146,29,32,1,9,M,2012,8,3,2012-08-03,,9.0,,M,9.0,PM25
3147,29,32,1,9,M,2012,8,4,2012-08-04,,13.0,,M,13.0,PM25
3148,29,32,1,9,M,2012,8,5,2012-08-05,,6.0,,M,6.0,PM25
3149,29,32,1,9,M,2012,8,6,2012-08-06,,7.0,,M,7.0,PM25
3150,29,32,1,9,M,2012,8,7,2012-08-07,,12.0,,M,12.0,PM25
3151,29,32,1,9,M,2012,8,8,2012-08-08,,13.0,,M,13.0,PM25
3152,29,32,1,9,M,2012,8,9,2012-08-09,,20.0,,M,20.0,PM25
3153,29,32,1,9,M,2012,8,10,2012-08-10,,29.0,,M,29.0,PM25
3154,29,32,1,9,M,2012,8,11,2012-08-11,,29.0,,M,29.0,PM25
3155,29,32,1,9,M,2012,8,12,2012-08-12,,10.0,,M,10.0,PM25
3156,29,32,1,9,M,2012,8,13,2012-08-13,,8.0,,M,8.0,PM25
3157,29,32,1,9,M,2012,8,14,2012-08-14,,11.0,,M,11.0,PM25
3158,29,32,1,9,M,2012,8,15,2012-08-15,,6.0,,M,6.0,PM25
3159,29,32,1,9,M,2012,8,16,2012-08-16,,,,M,,PM25
3160,29,32,1,9,M,2012,8,17,2012-08-17,,,,M,,PM25
3161,29,32,1,9,M,2012,8,18,2012-08-18,,,,M,,PM25
3162,29,32,1,9,M,2012,8,19,2012-08-19,,,,M,,PM25
3163,29,32,1,9,M,2012,8,20,2012-08-20,,,,M,,PM25
3164,29,32,1,9,M,2012,8,21,2012-08-21,,,,M,,PM25
3165,29,32,1,9,M,2012,8,22,2012-08-22,,,,M,,PM25
3166,29,32,1,9,M,2012,8,23,2012-08-23,,,,M,,PM25
3167,29,32,1,9,M,2012,8,24,2012-08-24,,,,M,,PM25
3168,29,32,1,9,M,2012,8,25,2012-08-25,,,,M,,PM25
3169,29,32,1,9,M,2012,8,26,2012-08-26,,,,M,,PM25
3170,29,32,1,9,M,2012,8,27,2012-08-27,,,,M,,PM25
3171,29,32,1,9,M,2012,8,28,2012-08-28,,,,M,,PM25
3172,29,32,1,9,M,2012,8,29,2012-08-29,,,,M,,PM25
3173,29,32,1,9,M,2012,8,30,2012-08-30,,,,M,,PM25
3174,29,32,1,9,M,2012,8,31,2012-08-31,,,,M,,PM25
3175,29,32,1,9,M,2012,9,1,2012-09-01,,6.0,,M,6.0,PM25
3176,29,32,1,9,M,2012,9,2,2012-09-02,,6.0,,M,6.0,PM25
3177,29,32,1,9,M,2012,9,3,2012-09-03,,,,M,,PM25
3178,29,32,1,9,M,2012,9,4,2012-09-04,,,,M,,PM25
3179,29,32,1,9,M,2012,9,5,2012-09-05,,,,M,,PM25
3180,29,32,1,9,M,2012,9,6,2012-09-06,,,,M,,PM25
3181,29,32,1,9,M,2012,9,7,2012-09-07,,21.0,,M,21.0,PM25
3182,29,32,1,9,M,2012,9,8,2012-09-08,,23.0,,M,23.0,PM25
3183,29,32,1,9,M,2012,9,9,2012-09-09,,,,M,,PM25
3184,29,32,1,9,M,2012,9,10,2012-09-10,,,,M,,PM25
3185,29,32,1,9,M,2012,9,11,2012-09-11,,,,M,,PM25
3186,29,32,1,9,M,2012,9,12,2012-09-12,,,,M,,PM25
3187,29,32,1,9,M,2012,9,13,2012-09-13,,,,M,,PM25
3188,29,32,1,9,M,2012,9,14,2012-09-14,,,,M,,PM25
3189,29,32,1,9,M,2012,9,15,2012-09-15,,,,M,,PM25
3190,29,32,1,9,M,2012,9,16,2012-09-16,,,,M,,PM25
3191,29,32,1,9,M,2012,9,17,2012-09-17,,,,M,,PM25
3192,29,32,1,9,M,2012,9,18,2012-09-18,,,,M,,PM25
3193,29,32,1,9,M,2012,9,19,2012-09-19,,11.0,,M,11.0,PM25
3194,29,32,1,9,M,2012,9,20,2012-09-20,,,,M,,PM25
3195,29,32,1,9,M,2012,9,21,2012-09-21,,,,M,,PM25
3196,29,32,1,9,M,2012,9,22,2012-09-22,,9.0,,M,9.0,PM25
3197,29,32,1,9,M,2012,9,23,2012-09-23,,12.0,,M,12.0,PM25
3198,29,32,1,9,M,2012,9,24,2012-09-24,,13.0,,M,13.0,PM25
3199,29,32,1,9,M,2012,9,25,2012-09-25,,,,M,,PM25
3200,29,32,1,9,M,2012,9,26,2012-09-26,,,,M,,PM25
3201,29,32,1,9,M,2012,9,27,2012-09-27,,,,M,,PM25
3202,29,32,1,9,M,2012,9,28,2012-09-28,,,,M,,PM25
3203,29,32,1,9,M,2012,9,29,2012-09-29,,,,M,,PM25
3204,29,32,1,9,M,2012,9,30,2012-09-30,,,,M,,PM25
3205,29,32,1,9,M,2012,10,1,2012-10-01,,,,M,,PM25
3206,29,32,1,9,M,2012,10,2,2012-10-02,,6.0,,M,6.0,PM25
3207,29,32,1,9,M,2012,10,3,2012-10-03,,5.0,,M,5.0,PM25
3208,29,32,1,9,M,2012,10,4,2012-10-04,,8.0,,M,8.0,PM25
3209,29,32,1,9,M,2012,10,5,2012-10-05,,,,M,,PM25
3210,29,32,1,9,M,2012,10,6,2012-10-06,,,,M,,PM25
3211,29,32,1,9,M,2012,10,7,2012-10-07,,,,M,,PM25
3212,29,32,1,9,M,2012,10,8,2012-10-08,,,,M,,PM25
3213,29,32,1,9,M,2012,10,9,2012-10-09,,,,M,,PM25
3214,29,32,1,9,M,2012,10,10,2012-10-10,,,,M,,PM25
3215,29,32,1,9,M,2012,10,11,2012-10-11,,,,M,,PM25
3216,29,32,1,9,M,2012,10,12,2012-10-12,,,,M,,PM25
3217,29,32,1,9,M,2012,10,13,2012-10-13,,,,M,,PM25
3218,29,32,1,9,M,2012,10,14,2012-10-14,,,,M,,PM25
3219,29,32,1,9,M,2012,10,15,2012-10-15,,,,M,,PM25
3220,29,32,1,9,M,2012,10,16,2012-10-16,,,,M,,PM25
3221,29,32,1,9,M,2012,10,17,2012-10-17,,,,M,,PM25
3222,29,32,1,9,M,2012,10,18,2012-10-18,,7.0,,M,7.0,PM25
3223,29,32,1,9,M,2012,10,19,2012-10-19,,,,M,,PM25
3224,29,32,1,9,M,2012,10,20,2012-10-20,,,,M,,PM25
3225,29,32,1,9,M,2012,10,21,2012-10-21,,,,M,,PM25
3226,29,32,1,9,M,2012,10,22,2012-10-22,,,,M,,PM25
3227,29,32,1,9,M,2012,10,23,2012-10-23,,,,M,,PM25
3228,29,32,1,9,M,2012,10,24,2012-10-24,,,,M,,PM25
3229,29,32,1,9,M,2012,10,25,2012-10-25,,8.0,,M,8.0,PM25
3230,29,32,1,9,M,2012,10,26,2012-10-26,,1.0,,M,1.0,PM25
3231,29,32,1,9,M,2012,10,27,2012-10-27,,4.0,,M,4.0,PM25
3232,29,32,1,9,M,2012,10,28,2012-10-28,,4.0,,M,4.0,PM25
3233,29,32,1,9,M,2012,10,29,2012-10-29,,3.0,,M,3.0,PM25
3234,29,32,1,9,M,2012,10,30,2012-10-30,,3.0,,M,3.0,PM25
3235,29,32,1,9,M,2012,10,31,2012-10-31,,1.0,,M,1.0,PM25
3236,29,32,1,9,M,2012,12,1,2012-12-01,,13.0,,M,13.0,PM25
3237,29,32,1,9,M,2012,12,2,2012-12-02,,8.0,,M,8.0,PM25
3238,29,32,1,9,M,2012,12,3,2012-12-03,,,,M,,PM25
3239,29,32,1,9,M,2012,12,4,2012-12-04,,,,M,,PM25
3240,29,32,1,9,M,2012,12,5,2012-12-05,,,,M,,PM25
3241,29,32,1,9,M,2012,12,6,2012-12-06,,,,M,,PM25
3242,29,32,1,9,M,2012,12,7,2012-12-07,,,,M,,PM25
3243,29,32,1,9,M,2012,12,8,2012-12-08,,,,M,,PM25
3244,29,32,1,9,M,2012,12,9,2012-12-09,,,,M,,PM25
3245,29,32,1,9,M,2012,12,10,2012-12-10,,,,M,,PM25
3246,29,32,1,9,M,2012,12,11,2012-12-11,,,,M,,PM25
3247,29,32,1,9,M,2012,12,12,2012-12-12,,,,M,,PM25
3248,29,32,1,9,M,2012,12,13,2012-12-13,,1.0,,M,1.0,PM25
3249,29,32,1,9,M,2012,12,14,2012-12-14,,1.0,,M,1.0,PM25
3250,29,32,1,9,M,2012,12,15,2012-12-15,,5.0,,M,5.0,PM25
3251,29,32,1,9,M,2012,12,16,2012-12-16,,4.0,,M,4.0,PM25
3252,29,32,1,9,M,2012,12,17,2012-12-17,,,,M,,PM25
3253,29,32,1,9,M,2012,12,18,2012-12-18,,,,M,,PM25
3254,29,32,1,9,M,2012,12,19,2012-12-19,,,,M,,PM25
3255,29,32,1,9,M,2012,12,20,2012-12-20,,,,M,,PM25
3256,29,32,1,9,M,2012,12,21,2012-12-21,,,,M,,PM25
3257,29,32,1,9,M,2012,12,22,2012-12-22,,,,M,,PM25
3258,29,32,1,9,M,2012,12,23,2012-12-23,,,,M,,PM25
3259,29,32,1,9,M,2012,12,24,2012-12-24,,,,M,,PM25
3260,29,32,1,9,M,2012,12,25,2012-12-25,,,,M,,PM25
3261,29,32,1,9,M,2012,12,26,2012-12-26,,,,M,,PM25
3262,29,32,1,9,M,2012,12,27,2012-12-27,,,,M,,PM25
3263,29,32,1,9,M,2012,12,28,2012-12-28,,,,M,,PM25
3264,29,32,1,9,M,2012,12,29,2012-12-29,,5.0,,M,5.0,PM25
3265,29,32,1,9,M,2012,12,30,2012-12-30,,8.0,,M,8.0,PM25
3266,29,32,1,9,M,2012,12,31,2012-12-31,,5.0,,M,5.0,PM25
3267,29,32,1,9,M,2013,1,1,2013-01-01,,,,M,,PM25
3268,29,32,1,9,M,2013,1,2,2013-01-02,,,,M,,PM25
3269,29,32,1,9,M,2013,1,3,2013-01-03,,,,M,,PM25
3270,29,32,1,9,M,2013,1,4,2013-01-04,,,,M,,PM25
3271,29,32,1,9,M,2013,1,5,2013-01-05,,,,M,,PM25
3272,29,32,1,9,M,2013,1,6,2013-01-06,,,,M,,PM25
3273,29,32,1,9,M,2013,1,7,2013-01-07,,,,M,,PM25
3274,29,32,1,9,M,2013,1,8,2013-01-08,,,,M,,PM25
3275,29,32,1,9,M,2013,1,9,2013-01-09,,,,M,,PM25
3276,29,32,1,9,M,2013,1,10,2013-01-10,,,,M,,PM25
3277,29,32,1,9,M,2013,1,11,2013-01-11,,,,M,,PM25
3278,29,32,1,9,M,2013,1,12,2013-01-12,,8.0,,M,8.0,PM25
3279,29,32,1,9,M,2013,1,13,2013-01-13,,,,M,,PM25
3280,29,32,1,9,M,2013,1,14,2013-01-14,,,,M,,PM25
3281,29,32,1,9,M,2013,1,15,2013-01-15,,,,M,,PM25
3282,29,32,1,9,M,2013,1,16,2013-01-16,,,,M,,PM25
3283,29,32,1,9,M,2013,1,17,2013-01-17,,,,M,,PM25
3284,29,32,1,9,M,2013,1,18,2013-01-18,,1.0,,M,1.0,PM25
3285,29,32,1,9,M,2013,1,19,2013-01-19,,2.0,,M,2.0,PM25
3286,29,32,1,9,M,2013,1,20,2013-01-20,,3.0,,M,3.0,PM25
3287,29,32,1,9,M,2013,1,21,2013-01-21,,2.0,,M,2.0,PM25
3288,29,32,1,9,M,2013,1,22,2013-01-22,,1.0,,M,1.0,PM25
3289,29,32,1,9,M,2013,1,23,2013-01-23,,4.0,,M,4.0,PM25
3290,29,32,1,9,M,2013,1,24,2013-01-24,,,,M,,PM25
3291,29,32,1,9,M,2013,1,25,2013-01-25,,,,M,,PM25
3292,29,32,1,9,M,2013,1,26,2013-01-26,,,,M,,PM25
3293,29,32,1,9,M,2013,1,27,2013-01-27,,,,M,,PM25
3294,29,32,1,9,M,2013,1,28,2013-01-28,,,,M,,PM25
3295,29,32,1,9,M,2013,1,29,2013-01-29,,12.0,,M,12.0,PM25
3296,29,32,1,9,M,2013,1,30,2013-01-30,,11.0,,M,11.0,PM25
3297,29,32,1,9,M,2013,1,31,2013-01-31,,1.0,,M,1.0,PM25
3298,29,32,1,9,M,2013,2,1,2013-02-01,,,,M,,PM25
3299,29,32,1,9,M,2013,2,2,2013-02-02,,,,M,,PM25
3300,29,32,1,9,M,2013,2,3,2013-02-03,,,,M,,PM25
3301,29,32,1,9,M,2013,2,4,2013-02-04,,,,M,,PM25
3302,29,32,1,9,M,2013,2,5,2013-02-05,,7.0,,M,7.0,PM25
3303,29,32,1,9,M,2013,2,6,2013-02-06,,6.0,,M,6.0,PM25
3304,29,32,1,9,M,2013,2,7,2013-02-07,,4.0,,M,4.0,PM25
3305,29,32,1,9,M,2013,2,8,2013-02-08,,6.0,,M,6.0,PM25
3306,29,32,1,9,M,2013,2,9,2013-02-09,,,,M,,PM25
3307,29,32,1,9,M,2013,2,10,2013-02-10,,,,M,,PM25
3308,29,32,1,9,M,2013,2,11,2013-02-11,,,,M,,PM25
3309,29,32,1,9,M,2013,2,12,2013-02-12,,6.0,,M,6.0,PM25
3310,29,32,1,9,M,2013,2,13,2013-02-13,,,,M,,PM25
3311,29,32,1,9,M,2013,2,14,2013-02-14,,7.0,,M,7.0,PM25
3312,29,32,1,9,M,2013,2,15,2013-02-15,,8.0,,M,8.0,PM25
3313,29,32,1,9,M,2013,2,16,2013-02-16,,15.0,,M,15.0,PM25
3314,29,32,1,9,M,2013,2,17,2013-02-17,,7.0,,M,7.0,PM25
3315,29,32,1,9,M,2013,2,18,2013-02-18,,9.0,,M,9.0,PM25
3316,29,32,1,9,M,2013,2,19,2013-02-19,,6.0,,M,6.0,PM25
3317,29,32,1,9,M,2013,2,20,2013-02-20,,1.0,,M,1.0,PM25
3318,29,32,1,9,M,2013,2,21,2013-02-21,,4.0,,M,4.0,PM25
3319,29,32,1,9,M,2013,2,22,2013-02-22,,2.0,,M,2.0,PM25
3320,29,32,1,9,M,2013,2,23,2013-02-23,,1.0,,M,1.0,PM25
3321,29,32,1,9,M,2013,2,24,2013-02-24,,6.0,,M,6.0,PM25
3322,29,32,1,9,M,2013,2,25,2013-02-25,,,,M,,PM25
3323,29,32,1,9,M,2013,2,26,2013-02-26,,,,M,,PM25
3324,29,32,1,9,M,2013,2,27,2013-02-27,,,,M,,PM25
3325,29,32,1,9,M,2013,2,28,2013-02-28,,,,M,,PM25
3326,29,32,1,9,M,2013,3,1,2013-03-01,,,,M,,PM25
3327,29,32,1,9,M,2013,3,2,2013-03-02,,,,M,,PM25
3328,29,32,1,9,M,2013,3,3,2013-03-03,,,,M,,PM25
3329,29,32,1,9,M,2013,3,4,2013-03-04,,,,M,,PM25
3330,29,32,1,9,M,2013,3,5,2013-03-05,,10.0,,M,10.0,PM25
3331,29,32,1,9,M,2013,3,6,2013-03-06,,3.0,,M,3.0,PM25
3332,29,32,1,9,M,2013,3,7,2013-03-07,,1.0,,M,1.0,PM25
3333,29,32,1,9,M,2013,3,8,2013-03-08,,3.0,,M,3.0,PM25
3334,29,32,1,9,M,2013,3,9,2013-03-09,,2.0,,M,2.0,PM25
3335,29,32,1,9,M,2013,3,10,2013-03-10,,1.0,,M,1.0,PM25
3336,29,32,1,9,M,2013,3,11,2013-03-11,,2.0,,M,2.0,PM25
3337,29,32,1,9,M,2013,3,12,2013-03-12,,1.0,,M,1.0,PM25
3338,29,32,1,9,M,2013,3,13,2013-03-13,,1.0,,M,1.0,PM25
3339,29,32,1,9,M,2013,3,14,2013-03-14,,3.0,,M,3.0,PM25
3340,29,32,1,9,M,2013,3,15,2013-03-15,,4.0,,M,4.0,PM25
3341,29,32,1,9,M,2013,3,16,2013-03-16,,3.0,,M,3.0,PM25
3342,29,32,1,9,M,2013,3,17,2013-03-17,,6.0,,M,6.0,PM25
3343,29,32,1,9,M,2013,3,18,2013-03-18,,3.0,,M,3.0,PM25
3344,29,32,1,9,M,2013,3,19,2013-03-19,,2.0,,M,2.0,PM25
3345,29,32,1,9,M,2013,3,20,2013-03-20,,,,M,,PM25
3346,29,32,1,9,M,2013,3,21,2013-03-21,,,,M,,PM25
3347,29,32,1,9,M,2013,3,22,2013-03-22,,,,M,,PM25
3348,29,32,1,9,M,2013,3,23,2013-03-23,,,,M,,PM25
3349,29,32,1,9,M,2013,3,24,2013-03-24,,,,M,,PM25
3350,29,32,1,9,M,2013,3,25,2013-03-25,,,,M,,PM25
3351,29,32,1,9,M,2013,3,26,2013-03-26,,,,M,,PM25
3352,29,32,1,9,M,2013,3,27,2013-03-27,,,,M,,PM25
3353,29,32,1,9,M,2013,3,28,2013-03-28,,,,M,,PM25
3354,29,32,1,9,M,2013,3,29,2013-03-29,,,,M,,PM25
3355,29,32,1,9,M,2013,3,30,2013-03-30,,,,M,,PM25
3356,29,32,1,9,M,2013,3,31,2013-03-31,,,,M,,PM25
3357,29,32,1,9,M,2013,4,1,2013-04-01,,,,M,,PM25
3358,29,32,1,9,M,2013,4,2,2013-04-02,,,,M,,PM25
3359,29,32,1,9,M,2013,4,3,2013-04-03,,,,M,,PM25
3360,29,32,1,9,M,2013,4,4,2013-04-04,,2.0,,M,2.0,PM25
3361,29,32,1,9,M,2013,4,5,2013-04-05,,1.0,,M,1.0,PM25
3362,29,32,1,9,M,2013,4,6,2013-04-06,,3.0,,M,3.0,PM25
3363,29,32,1,9,M,2013,4,7,2013-04-07,,7.0,,M,7.0,PM25
3364,29,32,1,9,M,2013,4,8,2013-04-08,,4.0,,M,4.0,PM25
3365,29,32,1,9,M,2013,4,9,2013-04-09,,3.0,,M,3.0,PM25
3366,29,32,1,9,M,2013,4,10,2013-04-10,,5.0,,M,5.0,PM25
3367,29,32,1,9,M,2013,4,11,2013-04-11,,4.0,,M,4.0,PM25
3368,29,32,1,9,M,2013,4,12,2013-04-12,,3.0,,M,3.0,PM25
3369,29,32,1,9,M,2013,4,13,2013-04-13,,6.0,,M,6.0,PM25
3370,29,32,1,9,M,2013,4,14,2013-04-14,,5.0,,M,5.0,PM25
3371,29,32,1,9,M,2013,4,15,2013-04-15,,10.0,,M,10.0,PM25
3372,29,32,1,9,M,2013,4,16,2013-04-16,,13.0,,M,13.0,PM25
3373,29,32,1,9,M,2013,4,17,2013-04-17,,17.0,,M,17.0,PM25
3374,29,32,1,9,M,2013,4,18,2013-04-18,,12.0,,M,12.0,PM25
3375,29,32,1,9,M,2013,4,19,2013-04-19,,,,M,,PM25
3376,29,32,1,9,M,2013,4,20,2013-04-20,,,,M,,PM25
3377,29,32,1,9,M,2013,4,21,2013-04-21,,,,M,,PM25
3378,29,32,1,9,M,2013,4,22,2013-04-22,,,,M,,PM25
3379,29,32,1,9,M,2013,4,23,2013-04-23,,,,M,,PM25
3380,29,32,1,9,M,2013,4,24,2013-04-24,,,,M,,PM25
3381,29,32,1,9,M,2013,4,25,2013-04-25,,,,M,,PM25
3382,29,32,1,9,M,2013,4,26,2013-04-26,,,,M,,PM25
3383,29,32,1,9,M,2013,4,27,2013-04-27,,,,M,,PM25
3384,29,32,1,9,M,2013,4,28,2013-04-28,,,,M,,PM25
3385,29,32,1,9,M,2013,4,29,2013-04-29,,,,M,,PM25
3386,29,32,1,9,M,2013,4,30,2013-04-30,,,,M,,PM25
3387,29,32,1,9,M,2013,5,1,2013-05-01,,6.0,,M,6.0,PM25
3388,29,32,1,9,M,2013,5,2,2013-05-02,,4.0,,M,4.0,PM25
3389,29,32,1,9,M,2013,5,3,2013-05-03,,6.0,,M,6.0,PM25
3390,29,32,1,9,M,2013,5,4,2013-05-04,,9.0,,M,9.0,PM25
3391,29,32,1,9,M,2013,5,5,2013-05-05,,,,M,,PM25
3392,29,32,1,9,M,2013,5,6,2013-05-06,,,,M,,PM25
3393,29,32,1,9,M,2013,5,7,2013-05-07,,,,M,,PM25
3394,29,32,1,9,M,2013,5,8,2013-05-08,,,,M,,PM25
3395,29,32,1,9,M,2013,5,9,2013-05-09,,,,M,,PM25
3396,29,32,1,9,M,2013,5,10,2013-05-10,,,,M,,PM25
3397,29,32,1,9,M,2013,5,11,2013-05-11,,,,M,,PM25
3398,29,32,1,9,M,2013,5,12,2013-05-12,,,,M,,PM25
3399,29,32,1,9,M,2013,5,13,2013-05-13,,,,M,,PM25
3400,29,32,1,9,M,2013,5,14,2013-05-14,,,,M,,PM25
3401,29,32,1,9,M,2013,5,15,2013-05-15,,,,M,,PM25
3402,29,32,1,9,M,2013,5,16,2013-05-16,,,,M,,PM25
3403,29,32,1,9,M,2013,5,17,2013-05-17,,,,M,,PM25
3404,29,32,1,9,M,2013,5,18,2013-05-18,,,,M,,PM25
3405,29,32,1,9,M,2013,5,19,2013-05-19,,,,M,,PM25
3406,29,32,1,9,M,2013,5,20,2013-05-20,,,,M,,PM25
3407,29,32,1,9,M,2013,5,21,2013-05-21,,,,M,,PM25
3408,29,32,1,9,M,2013,5,22,2013-05-22,,,,M,,PM25
3409,29,32,1,9,M,2013,5,23,2013-05-23,,,,M,,PM25
3410,29,32,1,9,M,2013,5,24,2013-05-24,,,,M,,PM25
3411,29,32,1,9,M,2013,5,25,2013-05-25,,,,M,,PM25
3412,29,32,1,9,M,2013,5,26,2013-05-26,,,,M,,PM25
3413,29,32,1,9,M,2013,5,27,2013-05-27,,,,M,,PM25
3414,29,32,1,9,M,2013,5,28,2013-05-28,,,,M,,PM25
3415,29,32,1,9,M,2013,5,29,2013-05-29,,,,M,,PM25
3416,29,32,1,9,M,2013,5,30,2013-05-30,,,,M,,PM25
3417,29,32,1,9,M,2013,5,31,2013-05-31,,,,M,,PM25
3418,29,32,1,9,M,2013,6,1,2013-06-01,,6.0,,M,6.0,PM25
3419,29,32,1,9,M,2013,6,2,2013-06-02,,5.0,,M,5.0,PM25
3420,29,32,1,9,M,2013,6,3,2013-06-03,,6.0,,M,6.0,PM25
3421,29,32,1,9,M,2013,6,4,2013-06-04,,5.0,,M,5.0,PM25
3422,29,32,1,9,M,2013,6,5,2013-06-05,,8.0,,M,8.0,PM25
3423,29,32,1,9,M,2013,6,6,2013-06-06,,13.0,,M,13.0,PM25
3424,29,32,1,9,M,2013,6,7,2013-06-07,,5.0,,M,5.0,PM25
3425,29,32,1,9,M,2013,6,8,2013-06-08,,6.0,,M,6.0,PM25
3426,29,32,1,9,M,2013,6,9,2013-06-09,,7.0,,M,7.0,PM25
3427,29,32,1,9,M,2013,6,10,2013-06-10,,7.0,,M,7.0,PM25
3428,29,32,1,9,M,2013,6,11,2013-06-11,,10.0,,M,10.0,PM25
3429,29,32,1,9,M,2013,6,12,2013-06-12,,13.0,,M,13.0,PM25
3430,29,32,1,9,M,2013,6,13,2013-06-13,,7.0,,M,7.0,PM25
3431,29,32,1,9,M,2013,6,14,2013-06-14,,7.0,,M,7.0,PM25
3432,29,32,1,9,M,2013,6,15,2013-06-15,,10.0,,M,10.0,PM25
